track_id,artist_id,artist_name,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity,artist_followers,in_spotify_fr_playlist,release_year_y,duration_s,era
2PgpMczRP151pdmQt5vurZ,5ZB7FUPkLGJMGqtltU3DjA,Misu Na Misu,hip_hop,0.914,0.503,10,-9.109,0,0.341,0.0116,0.0,0.0964,0.57,132.96200000000002,4,14,5547,0,2020,2.41,>2020
1mQTLJY5wy6iLwW7kwQcmE,5ZB7FUPkLGJMGqtltU3DjA,Misu Na Misu,hip_hop,0.932,0.455,1,-12.295,1,0.404,0.103,0.0,0.0607,0.7140000000000001,125.951,4,13,5547,0,2020,3.44,>2020
4Yz06ZOc3unHj1Tj4gXsBy,5ZB7FUPkLGJMGqtltU3DjA,Misu Na Misu,hip_hop,0.785,0.732,1,-6.957999999999998,1,0.256,0.321,7.82e-05,0.0933,0.616,139.055,4,12,5547,0,2020,3.13,>2020
3T4JvGA4ET3NpfSauumDMn,3OVJLMkNw0L1EKoJolwTa3,Somnea,hip_hop,0.894,0.336,10,-15.564,0,0.121,0.691,7.46e-05,0.128,0.526,122.011,4,28,1284,0,2020,3.19,>2020
40ctiMpWLtrQyNa4o05TqI,3OVJLMkNw0L1EKoJolwTa3,Somnea,hip_hop,0.603,0.425,11,-12.88,0,0.0396,0.565,0.0,0.106,0.3670000000000001,110.002,4,25,1284,0,2021,3.54,>2020
3j2K1U04EXx93Ma4CLtaYR,3OVJLMkNw0L1EKoJolwTa3,Somnea,hip_hop,0.769,0.311,1,-15.831,0,0.0568,0.8690000000000001,9.22e-06,0.08,0.358,112.021,4,25,1284,0,2019,2.99,2011-2020
1dNp8VcEFCCaAfk6xIadJ1,3OVJLMkNw0L1EKoJolwTa3,Somnea,hip_hop,0.752,0.524,3,-6.665,0,0.123,0.6629999999999999,3.26e-06,0.149,0.626,140.048,4,23,1284,0,2019,2.06,2011-2020
46QTV9UlY042BZqDJiLcy0,3OVJLMkNw0L1EKoJolwTa3,Somnea,hip_hop,0.76,0.636,10,-6.975,0,0.0417,0.163,1.54e-06,0.149,0.153,120.034,4,23,1284,0,2019,3.24,2011-2020
4lhBgSRuJDIR6B93tvxHmj,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.77,0.8,10,-5.53,0,0.423,0.252,0.0,0.068,0.738,89.035,4,15,1172,0,1997,4.23,1990-2010
5PJW4ueAVNeMyGadrRhpIq,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.777,0.631,6,-7.209,1,0.332,0.235,0.0,0.119,0.358,86.147,4,8,1172,0,1997,7.93,1990-2010
2fKlYiiG3Roet2vMRpWwV0,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.762,0.695,11,-5.73,0,0.284,0.0479,0.0,0.0799,0.5760000000000001,89.315,4,7,1172,0,1997,6.63,1990-2010
4d5SkWtItXR03KQHbHv6Mv,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.635,0.742,2,-6.135,1,0.431,0.41,0.0,0.21600000000000005,0.552,172.467,4,6,1172,0,1997,5.72,1990-2010
4qZDB0trp1R48ep8AU5pRJ,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.639,0.475,2,-7.387,1,0.4,0.35,0.0,0.0926,0.198,87.52799999999998,4,6,1172,0,1997,4.77,1990-2010
1BDVwOJmSNmz4Bh9PyH8Aj,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.8170000000000001,0.7490000000000001,6,-5.617000000000001,1,0.383,0.416,0.0,0.657,0.901,88.035,4,5,1172,0,1997,4.46,1990-2010
2fXKWCGtTNOYbo7z42VLzo,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.78,0.6920000000000001,2,-6.682,1,0.395,0.583,0.0,0.39,0.693,84.14,4,4,1172,0,2005,3.5,1990-2010
3ftsRg1nYu2KES8WHtFF9H,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.8370000000000001,0.6759999999999999,11,-6.582999999999998,1,0.383,0.416,3.19e-06,0.08,0.5479999999999999,89.264,4,3,1172,0,1997,4.88,1990-2010
1MyIFXHfxHBOIjQtn6ykNE,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.87,0.8859999999999999,10,-6.8020000000000005,0,0.192,0.0122,0.000479,0.28,0.6779999999999999,96.0,4,2,1172,0,2001,5.1,1990-2010
65Qp85keKbn5RS8CMG1qrV,39VVknwYJ07CKi8zFUex2Z,M Group,hip_hop,0.8079999999999999,0.74,10,-5.325,1,0.219,0.202,0.0,0.269,0.773,93.005,4,2,1172,0,2001,4.52,1990-2010
7xS30WjxfPZtu4SPzRtZEo,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.7120000000000001,0.7490000000000001,1,-7.8439999999999985,0,0.364,0.477,8.12e-06,0.0943,0.483,140.15,4,38,3813,0,2020,3.2,>2020
2DCkFvKvc8YLHpgmPXg5lm,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.785,0.59,2,-5.309,0,0.0735,0.7829999999999999,1.12e-06,0.104,0.454,134.086,4,23,3813,0,2021,3.34,>2020
2h9f4K89p8zypcGV0ceHHG,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.5760000000000001,0.637,7,-8.338,0,0.499,0.71,0.0,0.108,0.387,140.641,4,36,3813,0,2021,3.74,>2020
1ny9wJmH46VNk6ZtJ9rqSC,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.8059999999999999,0.725,10,-7.03,0,0.235,0.619,2.7300000000000006e-05,0.119,0.498,128.072,4,17,3813,0,2021,3.12,>2020
43PT8SZtPlnkE01PpmIBLi,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.821,0.5660000000000001,1,-7.0379999999999985,1,0.13,0.124,7.509999999999998e-05,0.146,0.289,139.942,4,23,3813,0,2019,3.49,2011-2020
54OwPZn6RutZFRfYNKhDwS,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.738,0.659,2,-4.423,0,0.0953,0.685,8.840000000000001e-05,0.107,0.509,134.02,4,19,3813,0,2021,3.46,>2020
6IBxz962NLcrcsII8ywoeE,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.6579999999999999,0.617,2,-8.465,1,0.101,0.486,0.0,0.122,0.127,95.98,3,19,3813,0,2021,4.02,>2020
3MoCPQGAT44psSn3xGgK0N,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.769,0.858,10,-5.894,0,0.0818,0.246,0.0,0.0644,0.579,110.188,3,19,3813,0,2020,3.18,>2020
3F4meJK3QhsB2sCoqO71Al,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.575,0.745,0,-5.972,1,0.28300000000000003,0.675,0.0,0.0956,0.536,79.84100000000002,4,19,3813,0,2018,3.29,2011-2020
4wwB8xmZqHog2eL9cyoEPK,2flTkRWXExICi9z6DFL2nf,Ismo Z17,hip_hop,0.622,0.718,8,-5.693,0,0.236,0.5479999999999999,0.0,0.226,0.674,140.09,4,18,3813,0,2020,3.88,>2020
4gyRJzlcYPilsnN12PxGqZ,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.684,0.5539999999999999,5,-6.749,0,0.278,0.26,0.0,0.0944,0.599,84.68,4,57,29966,0,2020,2.82,>2020
24GTy1CIOATmyZVCTxzLg4,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.802,0.747,2,-7.817,1,0.35200000000000004,0.133,0.0,0.132,0.574,144.055,4,49,29966,0,2021,2.9,>2020
4Pwjvv90RIZqxkCkDH2maF,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.7959999999999999,0.588,11,-10.223,0,0.123,0.14400000000000002,0.0,0.14800000000000002,0.317,134.99200000000002,4,29,29966,0,2019,3.18,2011-2020
7tqLKjlV6lIHql24sXfmXS,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.79,0.675,0,-8.251,0,0.364,0.243,0.0,0.13,0.691,143.863,4,26,29966,0,2020,3.25,>2020
1hGDrPvwZvVSEfGwBpuj6k,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.743,0.581,4,-7.864,0,0.111,0.557,0.0,0.122,0.6970000000000001,105.96,4,25,29966,0,2018,3.77,2011-2020
6r3Y1xS7QYVANuqLG2z7JS,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.7829999999999999,0.6920000000000001,5,-6.1389999999999985,0,0.211,0.614,0.0,0.107,0.8,142.96200000000005,4,24,29966,0,2018,2.91,2011-2020
2RkdUejKFBmPVLw41zKtAj,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.736,0.586,1,-7.761,1,0.125,0.1,4.56e-05,0.205,0.293,75.02600000000002,4,18,29966,0,2019,3.19,2011-2020
4A6Jh0Q9lmQO1Z7zh1feg9,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.866,0.56,10,-7.457000000000002,0,0.0949,0.157,0.0,0.112,0.7140000000000001,160.016,4,19,29966,0,2020,3.0,>2020
4Zmt9hKUSzDF3K5MsJQGRk,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.726,0.638,6,-8.544,0,0.0466,0.35200000000000004,0.0,0.115,0.411,128.0,4,17,29966,0,2019,3.75,2011-2020
15pnVyKcAhAypzPbjsPhRK,6cL4mIBIA85TnOIzhhukZT,Tissmey,hip_hop,0.8029999999999999,0.62,7,-6.776,0,0.266,0.278,0.0,0.214,0.5720000000000001,148.08,4,18,29966,0,2020,3.15,>2020
5cD55tpBxonYQnaoH0RM8A,2xdTZfuOFh2ylOnnTEs5sg,Gambino LaMG,hip_hop,0.884,0.588,10,-10.178,0,0.314,0.113,0.0,0.122,0.67,141.908,4,62,46810,1,2021,3.23,>2020
2uI4q2va5hhtkSW5qoph5C,2xdTZfuOFh2ylOnnTEs5sg,Gambino LaMG,hip_hop,0.8029999999999999,0.597,1,-6.1320000000000014,0,0.256,0.482,0.0,0.113,0.59,139.042,4,57,46810,1,2021,3.25,>2020
105c2Z6yOwJXxqQTitkUeC,2xdTZfuOFh2ylOnnTEs5sg,Gambino LaMG,hip_hop,0.8959999999999999,0.591,8,-7.004,0,0.412,0.424,0.0,0.0976,0.6940000000000001,144.102,4,51,46810,0,2021,2.96,>2020
7wtMijKsYTTSnWfxKGjIg2,2xdTZfuOFh2ylOnnTEs5sg,Gambino LaMG,hip_hop,0.765,0.794,6,-4.478,1,0.198,0.36,0.0,0.115,0.8959999999999999,140.035,4,45,46810,0,2021,2.35,>2020
2w9o3qqoRf0sQs5ixPSKVZ,2xdTZfuOFh2ylOnnTEs5sg,Gambino LaMG,hip_hop,0.7909999999999999,0.64,10,-7.61,0,0.13,0.108,0.0,0.0847,0.909,144.03799999999995,4,45,46810,0,2021,3.23,>2020
0a8EGtC7rANxO6sHx088Kr,2xdTZfuOFh2ylOnnTEs5sg,Gambino LaMG,hip_hop,0.887,0.5720000000000001,10,-5.837999999999999,0,0.127,0.229,0.0,0.0764,0.706,140.03,4,44,46810,0,2021,1.08,>2020
4QCeB298yVdKciKi0OI5Ao,2xdTZfuOFh2ylOnnTEs5sg,Gambino LaMG,hip_hop,0.7490000000000001,0.564,6,-5.601,0,0.115,0.438,0.0,0.103,0.815,142.109,4,43,46810,0,2021,1.09,>2020
2I8JcMT2cK4u80it3TlULN,2xdTZfuOFh2ylOnnTEs5sg,Gambino LaMG,hip_hop,0.838,0.5770000000000001,6,-5.586,0,0.472,0.161,0.0,0.102,0.918,140.09799999999998,4,42,46810,0,2021,1.01,>2020
5hERPrXAPalGN6FVpYX8NB,2xdTZfuOFh2ylOnnTEs5sg,Gambino LaMG,hip_hop,0.846,0.399,8,-11.084,1,0.35,0.315,0.0,0.185,0.809,142.14,4,41,46810,0,2021,1.01,>2020
6fXO66ZdJ56op2Ch7eQPxX,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.903,0.556,1,-7.941,1,0.197,0.157,0.0,0.535,0.374,129.976,4,30,7742,0,2018,3.48,2011-2020
5SDlEi1SxtOVZ5yBnEpiGT,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.6779999999999999,0.6970000000000001,7,-3.682,0,0.0373,0.188,2.78e-05,0.201,0.44,139.167,4,25,7742,0,2021,4.12,>2020
6ja6fNffBVIox9QYEpkIMe,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.8340000000000001,0.675,2,-8.816,0,0.348,0.464,0.0,0.103,0.718,141.97,4,24,7742,0,2020,5.25,>2020
7lsxVS635636klAIjKsSVY,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.624,0.75,9,-6.279,1,0.377,0.466,0.0,0.0923,0.7170000000000001,120.377,4,22,7742,0,2021,3.23,>2020
4dAtk9KL8EVKgiMXZGyBoK,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.522,0.6459999999999999,11,-7.107,0,0.114,0.205,0.0,0.105,0.154,97.192,3,19,7742,0,2021,3.76,>2020
2YTDSHVErnknMVy5ikEOpx,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.598,0.6509999999999999,5,-5.9620000000000015,0,0.426,0.615,0.0,0.13699999999999998,0.439,85.82,4,19,7742,0,2021,3.48,>2020
0azw6boiFcVbm6rDnHAKDR,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.846,0.703,2,-6.0779999999999985,0,0.28300000000000003,0.23,0.000303,0.262,0.5479999999999999,140.122,4,17,7742,0,2021,4.68,>2020
2HGCubTFnhLbKpY4gMawtt,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.7440000000000001,0.804,6,-5.919,0,0.134,0.252,1.26e-06,0.106,0.248,120.084,4,16,7742,0,2019,3.69,2011-2020
6cagRsZYvJcVG7l8QowFoU,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.91,0.508,1,-8.181000000000001,1,0.396,0.0654,2.13e-06,0.0471,0.561,130.09,4,16,7742,0,2021,2.6,>2020
4gohbLz14XeqPbH5uxbZBz,6IgYn4745I2wlognvuAhF1,TAÏZ,hip_hop,0.883,0.5579999999999999,1,-6.3820000000000014,0,0.208,0.542,1.85e-06,0.0934,0.537,153.99,4,16,7742,0,2019,3.4,2011-2020
7l02khxzNzgnQXa5h4eFWQ,61CFll4pLb3XmZQoteDb6y,Ykm,hip_hop,0.728,0.34600000000000003,8,-13.452,0,0.315,0.725,3.83e-06,0.0977,0.578,96.035,4,26,21037,0,2019,3.06,2011-2020
0opwBHd1dbYzLMbSJN80wZ,61CFll4pLb3XmZQoteDb6y,Ykm,hip_hop,0.934,0.486,4,-8.51,0,0.438,0.0403,0.0,0.117,0.235,118.049,4,25,21037,0,2019,3.26,2011-2020
6FCe4SXiiMvYUw4aPIZiaw,61CFll4pLb3XmZQoteDb6y,Ykm,hip_hop,0.675,0.47,4,-10.037,0,0.0566,0.622,0.0,0.106,0.405,114.968,4,24,21037,0,2019,3.15,2011-2020
5QmIJi7Xy2yTg98rV3Zzty,61CFll4pLb3XmZQoteDb6y,Ykm,hip_hop,0.941,0.484,1,-9.351,1,0.493,0.29100000000000004,0.0,0.104,0.523,123.064,4,22,21037,0,2019,2.96,2011-2020
39pecnkTH1MObpTGPX38yZ,61CFll4pLb3XmZQoteDb6y,Ykm,hip_hop,0.765,0.7290000000000001,11,-3.055,0,0.107,0.266,0.0,0.142,0.477,121.039,4,22,21037,0,2019,3.31,2011-2020
3qwECtNJuznFBDapQULr6t,61CFll4pLb3XmZQoteDb6y,Ykm,hip_hop,0.8340000000000001,0.381,8,-17.077,1,0.345,0.297,0.0,0.0646,0.28800000000000003,120.022,4,19,21037,0,2019,2.28,2011-2020
0mcIlXBh2Fz0uaPmujQTCQ,61CFll4pLb3XmZQoteDb6y,Ykm,hip_hop,0.934,0.406,1,-7.937,1,0.52,0.0954,0.0,0.0845,0.575,119.991,4,18,21037,0,2020,3.23,>2020
2n5Jrg1ym3ksKuR4E3rr1A,61CFll4pLb3XmZQoteDb6y,Ykm,hip_hop,0.893,0.615,2,-8.967,1,0.251,0.324,0.0,0.0597,0.579,130.06,4,16,21037,0,2019,2.58,2011-2020
6fuzvI2HfFdXB43sojKCVK,61CFll4pLb3XmZQoteDb6y,Ykm,hip_hop,0.5870000000000001,0.475,5,-10.387,0,0.474,0.0185,0.0,0.125,0.597,124.786,4,13,21037,0,2019,2.71,2011-2020
7Gln9YzDoC6YteqHLi3XJA,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.7340000000000001,0.677,7,-6.792000000000002,0,0.366,0.6679999999999999,0.0,0.094,0.48,146.064,4,42,10802,0,2019,3.06,2011-2020
1zgtrzFZIZuM5kvwxliaLk,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.72,0.454,2,-10.501,0,0.0857,0.716,2.3800000000000006e-05,0.119,0.209,125.002,4,41,10802,0,2020,3.15,>2020
74ETQk5YUWkNFKKycNSJt4,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.7390000000000001,0.6829999999999999,0,-7.438,0,0.0483,0.0299,0.0,0.0823,0.413,126.006,4,39,10802,0,2021,2.92,>2020
4g6YO59MfHzqcv7J2LI2mo,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.72,0.43,7,-10.014,0,0.123,0.428,8.48e-06,0.391,0.502,140.039,4,35,10802,0,2021,2.74,>2020
1M7gR8pOHJogh2agMy1Vwn,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.75,0.603,7,-7.447999999999999,1,0.0951,0.268,0.0,0.151,0.246,122.003,4,34,10802,0,2021,2.95,>2020
7AJOOBLiDHh1TzU98yaGg5,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.754,0.598,0,-7.383999999999999,0,0.0344,0.16,5.75e-06,0.0964,0.476,124.955,4,26,10802,0,2020,3.07,>2020
5lTSd20apUd1Xa19D3Non5,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.48,0.733,8,-6.916,0,0.273,0.5660000000000001,0.0,0.0748,0.348,97.431,3,26,10802,0,2021,3.57,>2020
1gP66OM9WagJRoThiI3vEu,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.546,0.588,3,-10.388,0,0.389,0.6890000000000001,0.0,0.109,0.42,106.244,3,25,10802,0,2020,2.27,>2020
5WEGEzOJw5wx982AvUgqgh,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.769,0.528,6,-9.415,0,0.194,0.0759,0.0,0.145,0.6809999999999999,134.987,4,23,10802,0,2019,3.31,2011-2020
4NsETHV7gzVtL1CAlvGPyL,5WJGVVWdW0OiMJV4pEv1oD,Larsé,hip_hop,0.599,0.542,0,-10.351,1,0.466,0.64,0.0,0.095,0.8859999999999999,83.625,3,22,10802,0,2020,3.43,>2020
3hfkrQa23C9KGOnNvpMIaT,7uMgX3M9cNhOyhHj02HSV6,Malkom,hip_hop,0.833,0.494,9,-8.092,0,0.38,0.602,0.0,0.179,0.8140000000000001,139.972,4,15,865,0,2020,2.86,>2020
6xoEeRv29UuX3zq5jb58En,7uMgX3M9cNhOyhHj02HSV6,Malkom,hip_hop,0.8959999999999999,0.667,11,-5.87,0,0.312,0.207,0.0,0.0927,0.713,130.05,4,14,865,0,2019,2.39,2011-2020
1bRqwXWvtr06sspegWe2ze,7uMgX3M9cNhOyhHj02HSV6,Malkom,hip_hop,0.451,0.7509999999999999,0,-6.847,0,0.199,0.7959999999999999,0.0,0.229,0.937,86.949,3,13,865,0,2019,2.96,2011-2020
29DSjy1Bu9SaVMpQHYtHkI,7uMgX3M9cNhOyhHj02HSV6,Malkom,hip_hop,0.669,0.501,10,-7.832999999999998,1,0.221,0.743,0.0,0.16899999999999998,0.5579999999999999,132.938,4,10,865,0,2019,2.17,2011-2020
68Mp5OUy1zooH1TyduqRdq,7uMgX3M9cNhOyhHj02HSV6,Malkom,hip_hop,0.8140000000000001,0.813,1,-6.533,1,0.366,0.0964,0.0,0.0645,0.721,125.94,4,10,865,0,2019,3.05,2011-2020
0G35WWY2rUNTb5BeEjWPuY,7uMgX3M9cNhOyhHj02HSV6,Malkom,hip_hop,0.608,0.513,6,-7.5779999999999985,0,0.428,0.71,0.0,0.0815,0.713,127.865,4,9,865,0,2020,3.26,>2020
0VolpXu3h5Nd5AffAk4qZl,7uMgX3M9cNhOyhHj02HSV6,Malkom,hip_hop,0.8,0.669,7,-6.247000000000001,1,0.465,0.213,1.4300000000000004e-05,0.119,0.6970000000000001,81.932,4,8,865,0,2019,1.81,2011-2020
0bHIvw6KQDx7JBbcTvDFCe,7uMgX3M9cNhOyhHj02HSV6,Malkom,hip_hop,0.711,0.458,11,-11.364,1,0.279,0.489,0.0,0.211,0.596,82.46600000000002,4,7,865,0,2021,2.92,>2020
43mTNnjWqrxA3mqoSH7mUv,7uMgX3M9cNhOyhHj02HSV6,Malkom,hip_hop,0.835,0.494,1,-5.98,1,0.134,0.153,4.4e-06,0.123,0.241,135.94799999999998,4,6,865,0,2021,3.06,>2020
0Q2JYQ7YWM31drTKEwZjU2,3dIcxasuESJfYJ7XgEVEnw,Gomez & Dubois,hip_hop,0.7859999999999999,0.8440000000000001,2,-4.699,1,0.0891,0.015,0.0,0.0333,0.532,110.985,4,5,376,0,2008,3.67,1990-2010
5VHiRCuvtrFuXZmDQrCQPd,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.7340000000000001,0.8170000000000001,10,-4.827,0,0.152,0.0723,0.0,0.222,0.7040000000000001,100.497,4,8,355,0,2004,5.98,1990-2010
7IlilGkGVlD87GSoRuTkPr,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.752,0.727,6,-9.267,0,0.159,0.00136,0.0,0.389,0.591,98.544,4,4,355,0,2004,4.14,1990-2010
6ka9hax6obceoM6ZvVhDpF,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.768,0.865,7,-7.9220000000000015,1,0.215,0.00244,0.0,0.118,0.7070000000000001,109.533,4,3,355,0,2004,3.94,1990-2010
6T89jA0IvuFNPlW1Tsn6ef,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.652,0.759,6,-5.957999999999998,1,0.257,0.141,1.14e-06,0.345,0.409,88.001,4,2,355,0,2004,5.36,1990-2010
0UXT1dCkLF5DbLDB1kpEox,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.698,0.885,7,-5.744,1,0.214,0.000346,4.120000000000001e-05,0.402,0.5760000000000001,101.968,4,2,355,0,2004,6.47,1990-2010
59rSo46LWwyiSFRkcsbjbb,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.6920000000000001,0.84,6,-7.565,1,0.267,0.0134,0.0,0.333,0.674,101.846,4,2,355,0,2004,1.32,1990-2010
0et17mPlfcckWAJvtxDMYa,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.75,0.919,6,-6.448,0,0.214,0.132,3.57e-06,0.042,0.612,112.056,4,2,355,0,2004,4.45,1990-2010
1G4132EkXInBvb0mpRyvgR,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.75,0.875,7,-6.392,1,0.194,0.102,0.0,0.617,0.529,117.926,4,1,355,0,2004,3.78,1990-2010
6pV2SoNdREnejTIAseCiKk,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.746,0.565,6,-9.263,1,0.229,0.161,0.0,0.095,0.685,89.037,4,1,355,0,2004,5.6,1990-2010
7n9HqzIVkJSDfh864TLErU,5s6jmmbWTlR70yC53kBpmU,Les Little,hip_hop,0.5920000000000001,0.918,7,-4.816,1,0.101,0.0030800000000000003,0.0,0.116,0.598,126.458,4,1,355,0,2004,3.87,1990-2010
280FpheYYqPqR91LnfqqQo,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.65,0.7340000000000001,0,-6.664,0,0.399,0.157,0.0,0.123,0.688,145.97799999999995,4,63,46965,1,2021,2.74,>2020
68QZPrPBJS7mHyC2IKAQ45,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.701,0.579,2,-8.073,1,0.316,0.234,0.0,0.0892,0.115,124.179,4,63,46965,0,2021,2.01,>2020
009aSWrsNjS30SoRS38my1,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.6729999999999999,0.7240000000000001,10,-7.136,0,0.308,0.361,0.0,0.0852,0.654,127.985,4,60,46965,0,2021,4.21,>2020
5nVqBHubCjyS3YqWvWMCYG,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.782,0.701,3,-7.2120000000000015,0,0.304,0.332,0.0,0.112,0.7709999999999999,144.003,4,58,46965,0,2021,3.42,>2020
2FefefuXiJP6fGQzn9ktqn,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.6509999999999999,0.6509999999999999,1,-9.917,1,0.132,0.157,0.0,0.13,0.28,137.012,4,57,46965,0,2021,2.63,>2020
28dJZO09FHhotdIhdjKzE3,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.7490000000000001,0.6829999999999999,2,-6.8039999999999985,1,0.341,0.0711,0.0,0.0495,0.7040000000000001,131.966,4,52,46965,0,2021,5.67,>2020
6nb00FpGZwOPOLhvgsGvd9,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.5329999999999999,0.698,2,-7.673999999999999,1,0.312,0.084,0.0,0.0606,0.474,130.013,4,56,46965,0,2021,2.95,>2020
1P6DrtoOJRrtjG7ubMvmhs,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.613,0.628,11,-8.234,0,0.268,0.179,0.0,0.103,0.28300000000000003,179.831,4,54,46965,0,2021,3.38,>2020
6z388f2QnubbtT2crzJHjV,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.8,0.722,9,-8.074,1,0.342,0.343,0.0,0.118,0.698,135.019,4,53,46965,1,2021,3.11,>2020
6OFEet0EaEiFfu6TtIpCrK,3mKyKC4BjNrNJSSBSrNy0a,Mig,hip_hop,0.7090000000000001,0.629,3,-8.19,0,0.166,0.589,0.0,0.2,0.872,101.954,3,51,46965,0,2021,2.62,>2020
1GIO9jqdULTBgzKfyM3qYA,1ssrFpfMmM0vRx85eO2XKL,Fresh laDouille,hip_hop,0.503,0.768,0,-8.452,1,0.411,0.517,0.0,0.0872,0.648,146.67,4,62,38996,1,2021,4.15,>2020
1i9NZkF43eBDnkVLKnTSDl,1ssrFpfMmM0vRx85eO2XKL,Fresh laDouille,hip_hop,0.762,0.628,5,-6.278,0,0.0943,0.268,0.0,0.133,0.82,141.931,4,44,38996,0,2021,3.44,>2020
2sVtUjkONtTDiKtcS1DZ3w,1ssrFpfMmM0vRx85eO2XKL,Fresh laDouille,hip_hop,0.639,0.742,8,-9.63,1,0.47,0.769,0.0,0.124,0.7490000000000001,104.061,3,58,38996,0,2020,3.33,>2020
2lEnlAPTXIij8nfkECErMb,1ssrFpfMmM0vRx85eO2XKL,Fresh laDouille,hip_hop,0.541,0.72,10,-7.811,0,0.42,0.7809999999999999,0.0,0.151,0.508,100.948,3,41,38996,1,2021,2.94,>2020
0NvbAHlXGDw9l1PYY2qB9z,1ssrFpfMmM0vRx85eO2XKL,Fresh laDouille,hip_hop,0.705,0.547,1,-13.467,1,0.422,0.574,0.0,0.104,0.397,104.636,4,55,38996,0,2020,2.47,>2020
